targetasin,targetvendorcode,classification_code
B07TTDKR7V,VOT35,640419900000
B06XHZ5JT1,VOT35,848180190009
B08XN2Z7G3,ZU7LY,950662000000
B08XN2Z7G3,VOT35,950662000000
B09WF85T8M,VOT35,392112000000
B001YJTRAK,VOT35,680520000000
B01MRXL7TN,HD7V9,852349200000
B00DRZMCM4,VOT35,830249000000
B07WNSYH6W,VOT35,732690980019
B01MSUN39V,VOT35,900410100000
B00M9IHYIC,VOT35,820570000000
B000RLZ8S6,VOT35,680422900000
B06Y2GNGX1,VOT35,830250000000
B003YYLY0O,VOT35,420100000000
B00006IF4P,VOT35,482030000000
B004LLHEE4,VOT35,392590100000
B00NLI94KK,VOT35,830250000000
B07W8KH3H9,VOT35,420100000000
B07W8KH3H9,CJAUP,420100000000
B01G5WNQB6,VOT35,960390990000
B001A5CKWK,VOT35,920600000000
B01BA26PZU,VOT35,482010900019
B004SY3YMK,VOT35,820320000019
B0D5DPZ7X3,VOT35,392640000019
B09T3WL2RY,VOT35,821490009019
B097F5Y5PR,VOT35,630392900012
B0BT7TKFR2,VOT35,392640000019
B0BT7TKFR2,OA7ES,392640000019
B08KSGVL7J,VOT35,442199990019
B08KSGVL7J,7U7XC,442199990019
B0BRTHQMY4,Z27QO,848180110000
B011TQQVM4,P18E2,852349200000
B00S24RT3C,VOT35,852380900000
B00UXIT9YW,6O7FA,761090900018
B00UXIT9YW,VOT35,761090900018
B0D4PJ4SYK,VOT35,871680009018
B0BX8GNSMH,VOT35,630790980019
B07VWN8T2G,3U7CU,950691900000
B07VWN8T2G,VOT35,950691900000
B00JG3G0BA,VOT35,850870000000
B071JZ7TKR,VOT35,940550000000
B072KT6VPB,VOT35,830630000000
1664821457,VOT35,491000000000
B01N5V8D8R,VOT35,701399000000
B073VQXSH9,VOT35,630392900012
B07FD6JRGQ,VOT35,848180110000
B09Z36N1X3,VOT35,920994000000
B0002E1O3G,VOT35,920930000000
B07G61JBWC,VOT35,482050000000
B0BN11ZC7K,VOT35,392610000000
B07PB78LCC,VOT35,392119009000
B08R5LVMST,VOT35,490900000000
B07R4P8JT6,VOT35,392490000019
B00G749Z2C,VOT35,392640000019
B00D8F5I2Y,VOT35,420100000000
B081S32Q23,Y07TA,830629000000
B07RCZDQV1,VOT35,950300950000
B00004Z6JX,VOT35,482190100000
B019N3BL8E,VOT35,560121100000
B009F7I78Q,VOT35,950790000000
B074PLLP2G,VOT35,940440900000
B004VQE244,VOT35,560819300000
B074G49XHP,VOT35,950730000000
B0009UXJHW,VOT35,950790000000
B0134A5KHA,VOT35,830241100019
B07Z8DFG2Z,VOT35,482010900019
B07Z8DFG2Z,JFF5U,482010900019
B09S6XSSVR,Y07TA,950300690000
B08BDWYJJN,YN8BW,852349200000
B08BDWYJJN,VOT35,852349200000
B00OPYX0DQ,VOT35,392640000019
B000FALF3Q,VOT35,630800000019
B000FALF3Q,I17JJ,630800000019
B01I3H6R44,VOT35,820320000011
B0BVGPHJQ6,VOT35,732690980019
B000Q7UXN6,VOT35,392640000019
B000Q7UXN6,OA7ES,392640000019
B000WFG5LG,VOT35,392690979018
B09T96P851,VOT35,830242000019
B09T96P851,KBS0K,830242000019
B07TC6JXWB,CM896,392490000019
B07TC6JXWB,VOT35,392490000019
B00LPQLQ3I,VOT35,630612000000
B0CHHL5G63,VOT35,681099000019
B00DL40RKU,VOT35,961511000000
B0006ZXFX8,VOT35,920994000000
B00M0V7UVO,VOT35,420100000000
B00DT0OWO8,VOT35,820559800019
B002LGOPMU,VOT35,871495000000
B075GVPH6L,VOT35,950730000000
B08FCX2HRR,VOT35,920992000000
B00004RK5F,VOT35,820750900000
B07YVX5RYC,VOT35,940440900000
B002KRM0N6,VOT35,482050000000
B087XR2DFL,VOT35,900510000000
B006CUDIUQ,VOT35,950691900000
B000XPNTXW,VOT35,920992000000
B005VA32W2,VOT35,392690979018
B0047I2EQO,VOT35,950639900000
B09BT7D877,VOT35,830241500000
B07X2Z38G9,VOT35,950699900000
B007Y2TEYA,VOT35,630790980019
B07Y938YMC,VOT35,392690979018
B07VMS75RJ,VOT35,630312000000
B07TC4V8MV,VOT35,630312000000
B003N31QFE,VOT35,830241100019
B003N31QFE,9D7CA,830241100019
B001F0IXCG,VOT35,848180110000
B073PW36WM,VOT35,630392900012
B077Y7VRNY,VOT35,761699909019
B0DHDBC8P8,VOT35,960390919019
B01MRZNUSN,YN8BW,852349200000
B073VBD36Z,VOT35,852349200000
B003TAZ2WY,VOT35,848180110000
B00HX2Z1GG,VOT35,960329300000
B00HX2Z1GG,GN80Y,960329300000
B01N4LHUC6,P18E2,852349200000
B00KYJHRLC,HD7V9,852349200000
B08X1W8HSF,24ALS,630392900012
B00004OCL3,VOT35,960390919019
B07FHKZWBL,VOT35,621710000019
B07FHKZWBL,GJ7GY,621710000019
B008YDGYJG,VOT35,460219909000
B0002D0D98,GSCVW,920999700000
B09DNXV981,VOT35,950631000000
B0006HVBUA,VOT35,482030000000
B0066T7I54,VOT35,392112000000
B0828HNV3F,VOT35,940370000019
B07MZR6RR3,VOT35,392490000019
B0B5P9SV1N,VOT35,420292919000
B0B5P9SV1N,2S7IV,420292919000
B01E0HZAK8,VOT35,830241100019
B00K52NU46,VOT35,830140190019
B004W6ZNR8,VOT35,848180190009
B001PPDIQC,VOT35,848180190009
B001PPDIQC,ZK7XL,848180190009
B07CQBYD2P,ZK7XL,848180190009
B07CQBYD2P,VOT35,848180190009
B00AGZ6UTO,VOT35,848180190009
B0D4ZKV6FX,VOT35,392690979018
B06XP1KHD8,VOT35,611430000011
B0B4NLDV4T,OA7ES,392640000019
B0B4NLDV4T,VOT35,392640000019
B01N4EDW9F,VOT35,852349200000
B01JRJC4C6,VOT35,852349200000
B0CK51L9VC,2Y89Y,852349200000
B07M93VPX9,VOT35,630392900012
B00FTGMPL2,VOT35,852349200000
B00KIQG0GE,YN8BW,852349200000
B0714JXCB9,VOT35,392690979018
B00FDV4S2W,VOT35,950699900000
B0842XXXG8,VOT35,420100000000
B01M7RV4LH,VOT35,441490000000
B074G4YZ4P,VOT35,630790980019
B000BYH8EQ,VOT35,900590001000
B001F4MN32,VOT35,420500900011
B00SHKVB12,VOT35,391690900000
B07K1WR51G,VOT35,401320000000
B0002D0R1M,VOT35,920999700000
B00472KBP6,VOT35,490900000000
B002SD0660,VOT35,950710000000
B0CDLWBPN4,VOT35,950730000000
B00YHZ61J8,VOT35,950790000000
B0C31SXG8C,VOT35,830250000000
B011GD3QZU,VOT35,392220000019
B07MQ2D5FK,VOT35,870829909000
B001U5EQL8,VOT35,830629000000
B00NUFMG86,7T7I3,731829000000
B00005M0JV,VOT35,852349200000
B074S9HP4H,VOT35,491199009000
B074S9HP4H,Z97C9,491199009000
B0BGYQZLHL,Q07XO,901910900019
B0BGYQZLHL,VOT35,901910900019
B005KDPDJK,VOT35,392640000019
B005KDPDJK,P17MK,392640000019
B0DHX16F8K,VOT35,392321000019
B008N83I4Q,VOT35,830241100019
B004ED0VJY,VOT35,848180190009
B004ED0VJY,ZK7XL,848180190009
B096LZ11QP,VOT35,630391000020
B07NRRC25W,C17Q1,842489700000
B07NRRC25W,VOT35,842489700000
B07Q7DSWF4,VOT35,420100000000
8867323350,VOT35,482010900019
B078VCSK7G,VOT35,920994000000
B07RH6BNJ3,VOT35,852380900000
B07RH6BNJ3,Y07TA,852380900000
B0723BDBKK,VOT35,852380900000
B0BB7NMVRN,VOT35,920890000000
B001NJ0DQ8,VOT35,732620000000
B00G5DB5QO,VOT35,950510900000
B07QZ3XZ4Y,Y07TA,960920000000
B07QZ3XZ4Y,VOT35,960920000000
B01J4MML2O,VOT35,620322800000
B000A0YPPQ,VOT35,950590000000
B073HSGDBV,VOT35,820790300000
B07XNSN752,VOT35,950659000000
B0002F6XL8,VOT35,920600000000
B0000AY70B,VOT35,731600000011
B00T6MLFFW,VOT35,950790000000
B084QB22DF,VOT35,392610000000
B00DDN3G20,VOT35,820570000000
B0CFSNZMQN,VOT35,442019000000
B0CDN2LPQZ,VOT35,940440900000
B01LXKJNYX,VOT35,950510900000
B015W1V6KO,VOT35,630622000000
B0B1N38YZY,VOT35,842489700000
B00I2HH8ZS,VOT35,830250000000
B001ETX3F0,HG7OC,842139259000
B001ETX3F0,VOT35,842139259000
B0BSP8B6DL,45G04,901910900019
B0BSP8B6DL,VOT35,901910900019
B0026ZPYSA,VOT35,848180190009
B074G7TN88,YL79V,630790980019
B074G7TN88,KR7PE,630790980019
B074G7TN88,VOT35,630790980019
B089RR3LJS,VOT35,491191000000
B06XWKBFZC,KBS0K,830242000019
B06XWKBFZC,VOT35,830242000019
B0BLH55YQ8,NY7Y1,950300490000
B0BLH55YQ8,VOT35,950300490000
B09RQ1PGHT,4R88A,852380900000
B09RQ1PGHT,VOT35,852380900000
B075R17KSR,VOT35,852349200000
B00CTHSVU8,VOT35,830241100019
B07Z6GXH4R,VOT35,950730000000
B07MZDGF5M,VOT35,961519000000
B001MXA2BQ,VOT35,820320000011
B07FD5JQFC,VOT35,848180110000
B0833VRHBV,YN8BW,852349200000
B0001BPQX4,VOT35,852349200000
B09WTXBWY5,D07CR,442199990019
B09WTXBWY5,VOT35,442199990019
B0041DUN90,VOT35,392010400000
B0030MIHBE,VOT35,731431000000
B08QXM23FN,VOT35,950691900000
B08Z1T4YRT,VOT35,420100000000
B00474R4MC,VOT35,950662000000
B084ZZ38PP,VOT35,920930000000
B00290MWEQ,VOT35,482030000000
B0BXPZ3Z79,8G7DN,950639100000
B0BXPZ3Z79,VOT35,950639100000
B07JMR6KVY,VOT35,950790000000
B07PH3XRFQ,VOT35,950300700000
B0002DUPZA,VOT35,920930000000
B01KN9YVWA,VOT35,820790300000
B09387T48W,VOT35,450490800000
B00006IBV7,VOT35,480262000000
B08S9RLZXC,VOT35,940370000019
B0002YR8O0,VOT35,820570000000
B09KDN3SB6,VOT35,848180110000
B003ZZ8BA8,VOT35,950790000000
B000BO8VK6,VOT35,820240000000
B084RRB9MX,VOT35,401691000000
B085Q4PQ46,VOT35,920999700000
B07BBW2X5T,VOT35,820570000000
B06XRB17S5,VOT35,481420000000
B071VJPRD4,VOT35,482020000000
B006NVMJGI,VOT35,482030000000
B09BP1FRG4,VOT35,950710000000
B0000AYGZ1,VOT35,950710000000
B07PWHRSGJ,VOT35,950450000000
B00I60CN6K,VOT35,940360909000
0008354677,UK80D,490199000019
0008354677,VOT35,490199000019
B005DX6KSK,VOT35,830241100019
B09S1BR292,VOT35,630392900012
B000PEZYNE,VOT35,850519900000
B000PEZYNE,YT7LU,850519900000
B00DS5GHII,49BZQ,830241100019
B00DS5GHII,VOT35,830241100019
B00XYL01OW,VOT35,630312000000
B00XYL01OW,AG7AN,630312000000
B01DIUQEP8,VOT35,731812900000
B0033NDXN2,VOT35,420100000000
B01N5U5YA3,VOT35,851810000000
B07KX316JV,VOT35,630392900012
B0CT8NX7X1,VOT35,950300210000
B0CL7XCHMH,VOT35,392640000019
B0CY9P5HHX,VOT35,630221000019
B0000AX9BJ,VOT35,842539000090
B01N3ZVI7J,GSCVX,392490000019
B01N3ZVI7J,VOT35,392490000019
B0B3JS5487,VOT35,830242000019
B0B3JS5487,RBIJW,830242000019
B01MUI62KA,HD7V9,852349200000
B08VVZ2XPK,VOT35,842489700000
B00002N674,VOT35,391733000000
B09PZK52NX,VOT35,940320809000
B0048IDROQ,VOT35,852380900000
B07GLJTWCT,VOT35,420100000000
B07Q213Y4Q,VOT35,950632000000
B01MXTQYYL,VOT35,848180190009
B01MXTQYYL,7A7K1,848180190009
B00RGN3ELQ,ZK7XL,848180190009
B00RGN3ELQ,VOT35,848180190009
B07CZ4923N,VOT35,950659000000
B00W9KAQFS,VOT35,920930000000
B0937P8DBF,VOT35,950490800000
B002T0O898,VOT35,392640000019
B0091E7Q44,VOT35,630790100019
B00KCDQOR8,VOT35,950510900000
B01KXN6EBC,VOT35,570220000000
B079JDQKV4,VOT35,950639900000
B002VP6TIY,VOT35,392590100000
B002VP6TIY,6N7I1,392590100000
B010MLG4ZQ,VOT35,420100000000
B01NH2W3PD,VOT35,420100000000
B0BSVMG2DV,VOT35,820551000000
B0002UKWGU,VOT35,820750600000
B073R5J7W5,VOT35,940440900000
B07YD4VSPB,VOT35,920600000000
B0B9F3PWS4,Y07TA,842489700000
B0B9F3PWS4,VOT35,842489700000
B07CPK4SXN,VOT35,852349200000
B000Y8YQN0,VOT35,420100000000
B0DT1F7R2S,VOT35,392690979018
B01FN4GVIW,F37JH,420100000000
B01FN4GVIW,VOT35,420100000000
B01BDT7N6K,ADPXP,852349200000
B01DLQNM86,VOT35,852349200000
B001PPDILC,ZK7XL,848180190009
B001PPDILC,VOT35,848180190009
B003GDIQZE,VOT35,820540000000
B000S12HAW,VOT35,847290809012
B01JMWCTGO,VOT35,630790980019
B08V93HSLW,VOT35,950300950000
B07NF86GR2,VOT35,392690979018
B000ROE3UC,VOT35,820520000011
B001KBKVA2,VOT35,848190000019
B0BGJNL5WF,VOT35,780419000000
B0BH6L1L44,VOT35,630222900000
B0BHTTRLGP,VOT35,441490000000
B004OEE6QC,VOT35,820750600000
B09YMXL4PN,VOT35,950691900000
B09RQKRJRS,VOT35,570242000000
B096G86H73,VOT35,950710000000
B00IYNR5NU,VOT35,691010000000
B00R2IPH42,VOT35,920600000000
B081FW5RFV,VOT35,392690979018
B08VWDBJ35,VOT35,691390980000
B0B2BZY3Q9,VOT35,630392900012
B0CM9R6CSV,VOT35,960350001000
B01IBI8KYU,VOT35,920930000000
B06XP17NC3,VOT35,611430000011
B00MX677NC,VOT35,830242000019
B002WJI540,VOT35,441990009019
B00791H8RQ,VOT35,830242000019
B07QGG8YYZ,VOT35,392610000000
B00LAKCGNS,VOT35,852349200000
B000005DE2,VOT35,852349200000
B06XDTJXBB,VOT35,852349200000
B00HMJS2K2,VOT35,630392900012
B002053BWW,VOT35,830241100019
B08DF1PJ5G,VOT35,848180110000
B007VHHYG8,VOT35,848180190009
B007VHHYG8,ZK7XL,848180190009
B007VHHX6O,ZK7XL,848180190009
B007VHHX6O,VOT35,848180190009
B00S2Z95QU,VOT35,920600000000
B01N7XLPC5,VOT35,920930000000
B09QRML9FL,VOT35,392610000000
B079K783F9,VOT35,392490000019
B003SLAAOO,VOT35,844110709000
B003SLAAOO,19JCD,844110709000
B014UX5AIE,VOT35,950790000000
B01M3XPG60,VOT35,950699900000
B01M3XPG60,EI9PW,950699900000
B01FENKVYM,VOT35,960330900000
B01FENKVYM,G27XH,960330900000
B08GC7ZTMV,VOT35,660199200000
B000OLYD62,VOT35,442199990019
B0BPS1PSZ6,VOT35,482010500000
B000SKKHVY,VOT35,630612000000
B001DZO5TS,VOT35,732620000000
B07T5JVX63,Y07TA,392640000019
B07XQY3F7V,VOT35,401699910000
B00GSQ4DBM,VOT35,852341900000
B0773BZMHX,VOT35,660110000000
B0CGX9TQBP,Y07TA,482010900019
B08HJKF61S,VOT35,848180190009
B000EYW6JK,VOT35,950790000000
B084Q9TTKS,VOT35,401691000000
B07DVVQN4Z,VOT35,420100000000
B09Q8T46FV,VOT35,920994000000
B00151UR7Y,VOT35,920999200000
B0BQCLZGDQ,VOT35,940440900000
B0CJ43KPN4,VOT35,950631000000
B07JHL9L89,VOT35,640411000000
B00AY0KE0W,VOT35,950691900000
B0C5RWBF21,VOT35,950300490000
B007L5DJRS,Q07XO,901910900019
B007L5DJRS,VOT35,901910900019
B0CZF3QVPF,PX7J6,950510900000
B0DHT684VS,VOT35,392690979018
B001BF7QRS,VOT35,520710000000
B09GPWX6DN,VOT35,630253900000
B07H8WMVJH,CJAUP,630392900012
B07H8WMVJH,VOT35,630392900012
B077Q3SVHH,VOT35,950661000000
B00SHFPRXK,VOT35,848180190009
B08C2SYL5W,VOT35,392640000019
B08C2SYL5W,OA7ES,392640000019
B004VMWYCU,Y07TA,820540000000
B004VMWYCU,VOT35,820540000000
B0084EHBHO,VOT35,950790000000
B003GDIRFS,VOT35,820420000000
B008CE06ZA,VOT35,870899979929
B01LWNDXHY,VOT35,950670300000
B081W2RC9J,VOT35,420292919000
B00O9ND77C,VOT35,392690979018
B01MY0XDZ9,VOT35,960350001000
B002MAF47A,VOT35,950699900000
B00BP8UPR4,VOT35,392690979018
B00BP8V7VW,VOT35,420212500000
B0148FV2KY,VOT35,630392900012
B07YSSK9LW,VOT35,391690900000
B0002HU86C,VOT35,920999200000
B002C5SKQM,VOT35,950659000000
B0844JF49N,VOT35,490900000000
B08QY2KVCG,VOT35,491191000000
B00HII8VIK,VOT35,950790000000
B01MXYEVG7,VOT35,950590000000
B0046XSEA0,VOT35,920930000000
B07CQPJFN1,VOT35,630221000019
B07MK77FWS,VOT35,392690979018
B07MK77FWS,MV88Q,392690979018
B019WROCMS,VOT35,940360909000
B019WROCMS,H07FS,940360909000
B07L68QPK7,VOT35,392690979018
B07L68QPK7,V67UP,392690979018
B01G491GO4,VOT35,852349200000
B0CHWN7D5Z,VOT35,852349200000
B082GFRLYZ,6T7E3,848180190009
B082GFRLYZ,VOT35,848180190009
B0CGXZ9QJ7,VOT35,570242000000
B01FJUGRCA,VOT35,630790980019
B01FJUGRCA,KR7PE,630790980019
B01FJUGRCA,YL79V,630790980019
B09C2LWLYR,VOT35,650691000000
B00006B7UW,LS7O8,392610000000
B00006B7UW,VOT35,392610000000
B0031Y11L4,VOT35,830241100019
B07DB7PZJV,VOT35,848180110000
B0BHF3GVP8,VOT35,630392900012
B07MKCKH5K,VOT35,392590800000
B004ZP12AS,VOT35,848180190009
B004ZP12AS,ZK7XL,848180190009
B007VHH6NO,ZK7XL,848180190009
B007VHH6NO,VOT35,848180190009
B07BFKRCBL,VOT35,848180190009
B001F0KV5S,VOT35,848180190009
B001F0KV5S,ZK7XL,848180190009
B0002E2GMY,VOT35,920994000000
B08VVWN2NB,VOT35,691390980000
B0D6JYR4M7,VOT35,852349200000
B093KPTK79,VOT35,848180110000
B01M8G9KW1,VOT35,950790000000
B007QW6NQ0,VOT35,392690979018
B004VFQHA2,VOT35,830140900000
B08DXN3XCH,VOT35,640299910000
B07F16MFMG,VOT35,830242000019
B002OLV2YQ,VOT35,852349200000
B08J5CQ3W7,VOT35,852380900000
B07DJPD2VH,VOT35,900580009011
B0CQ32DHDQ,VOT35,392690979018
B0BHM6LHLY,VOT35,630790980019
B08KD1PXTK,VOT35,392690979018
B0855FHM3J,VOT35,830250000000
B006CV7T3M,VOT35,950691900000
B06WRNDF39,VOT35,392630000000
B000GG4AWW,VOT35,920600000000
B01BY1UPT4,VOT35,482010900019
B00E9IVMV0,VOT35,121300000000
B08L3ZHYYD,VOT35,570242000000
B07K2T75C5,VOT35,570339190000
B07F4F4MH5,VOT35,820570000000
B07PR5XGM8,VOT35,820750300000
B00GBVSCEI,VOT35,940440900000
B00GBVSCEI,VL7JB,940440900000
B07PNHQ7DK,VOT35,940440900000
B004LFW89Q,VOT35,950632000000
B004LFW89Q,V280X,950632000000
B011LVBYK6,VOT35,950730000000
B09Q787S7V,VOT35,910591000000
B0BSLV9B69,VOT35,950590000000
B00A6MKU5C,VOT35,950691900000
B01MZ40G4F,VOT35,901910900019
B01MZ40G4F,QJ8CG,901910900019
B08B7BWDCZ,VOT35,842489700000
B08KYB5G54,Q07XO,392690979018
B08KYB5G54,VOT35,392690979018
B09S16HFJZ,VOT35,920994000000
B081W3B6MC,VOT35,420292919000
B079VP9JS4,VOT35,392329900019
B002RL8ODK,VOT35,732690980019
B0DLQ6T3YN,VOT35,842139259000
B09HMHSW9Q,VOT35,630312000000
B09HMHSW9Q,WK7SI,630312000000
B07TFZ5X14,VOT35,920930000000
B0000DZFXZ,VOT35,392112000000
B003M0LRTI,VOT35,830629000000
B08WN76WKT,VOT35,630130900000
B00013KAHO,VOT35,392590100000
B07WWX3VTH,VOT35,420292110000
B0BSB61541,VOT35,950699900000
B007AH3GVQ,VOT35,920600000000
B00AQBT8EW,VOT35,920600000000
B001172NUG,VOT35,830241900000
B09F8ZFFZN,VOT35,830140110000
B09BDJSSQN,VOT35,392690979018
B083XVGB4M,SG81V,852349200000
B09NL6GK34,VOT35,960329300000
B08YRK5VXF,VOT35,392690979018
B00TIK5YVS,VOT35,392690979018
B007FY02ZC,VOT35,392690979018
B007FY02ZC,Q07XO,392690979018
B0DD3S9WYL,VOT35,392690979018
B0CP4H3Q8H,K57GE,660390901000
B0CP4H3Q8H,VOT35,660390901000
B08WFJWSZT,XQ7OH,630312000000
B08WFJWSZT,VOT35,630312000000
B097FFB8VW,VOT35,392530000019
B085X23NFM,VOT35,630790980019
B0BP2Z4FDJ,VOT35,392490000019
B0BP2Z4FDJ,BJ8OU,392490000019
B09JV7WQV8,VOT35,820559800019
B07987DKDH,VOT35,848180190009
B07BFKXMB1,VOT35,848180190009
B0CQPLS14J,VOT35,950639900000
B0CQPLS14J,KK7X4,950639900000
B009YKI1ZS,VOT35,820790300000
B01K044KZG,VOT35,482010300000
0062368745,UK80D,490199000019
0062368745,VOT35,490199000019
B0006HWO9W,VOT35,482010300000
B00IET64G8,VOT35,960390990000
B00IET64G8,NH7IV,960390990000
B004CFS9AC,VOT35,848180190009
B004CFS9AC,ZK7XL,848180190009
B08DWZCMG4,Y77ZM,848180190009
B08DWZCMG4,VOT35,848180190009
B07MYNF5BK,VOT35,321210000000
B0CJ3S391N,VOT35,950631000000
B000FPCDRS,VOT35,760519000000
B097RQXF3L,VOT35,392690979018
B006P1NX9S,VOT35,830241500000
B071GZRVCL,VOT35,830630000000
B00IWMLEZS,VOT35,630619000000
B003ZYDALO,VOT35,460219909000
B07S93HL2Z,VOT35,570242000000
B07ZQRBD6G,VOT35,820730900000
B01N6UEE09,VOT35,940440900000
B07VFR2F96,VOT35,950790000000
B0013R8DB2,VOT35,920890000000
B003WHFJGS,VOT35,630612000000
B0B7C8S7VL,VOT35,950300210000
B06ZZY2M92,VOT35,392690979018
B00006C74S,YN8BW,852349200000
B01A22VDAQ,VOT35,852349200000
B07T3QLCDW,VOT35,490900000000
B07D7G24VS,VOT35,846692800000
B016J46IRO,VOT35,391733000000
B09M794RM2,VOT35,852380900000
B001AHVPD8,VOT35,848190000019
B001AHVPD8,6T7E3,848190000019
B07TNSVDP6,VOT35,630312000000
B09D14QBWZ,VOT35,630312000000
B09D14QBWZ,CJAUP,630312000000
B0000224PR,VOT35,820570000000
B081SFHRGM,VOT35,630622000000
B00HT2ARFU,VOT35,691490000000
B00HIF8KGG,VOT35,920994000000
B0DK7XTCCY,VOT35,848180190009
B09LRHXRBX,VOT35,630140100000
B08MW3S4RQ,VOT35,852380900000
B08MW3S4RQ,2Y89Y,852380900000
B00GTSVK5Q,VOT35,852380900000
B00GTSVK5Q,ADPXP,852380900000
B0006IQLI6,VOT35,920930000000
B0BK2TQKWD,VOT35,960390919019
B003BNHJHU,VOT35,920930000000
B00UKUPPPA,VOT35,392690979018
B00PHH3HVK,VOT35,392490000019
B07MNBHBKF,VOT35,950300490000
B001FWYAS0,VOT35,920930000000
B01K0RTUBC,VOT35,950699900000
B06WVCBB2P,VOT35,848180110000
B00RGN5MUW,VOT35,848180110000
B0C4M9CLGP,VOT35,420100000000
B08QTZ6W65,VOT35,420292110000
B000EENOOQ,VOT35,920999700000
B001OUX1V0,VOT35,420231000000
B001OUX1V0,JFF05,420231000000
B08KWRSVPV,VOT35,940440900000
B06ZZLVQT5,VOT35,950699900000
B08BHP268T,VOT35,950730000000
B092XXCW6D,VOT35,681513000000
B004I2EE3K,VOT35,391910809000
B08L4CJ2LN,VOT35,630232900000
B0026ZPQ3I,ZK7XL,848180190009
B0026ZPQ3I,VOT35,848180190009
B01ENHZUN2,VOT35,848180190009
B01ENHZUN2,ZK7XL,848180190009
B00HMUJJA8,VOT35,848180190009
B000J693DU,VOT35,848180190009
B000J693DU,ZK7XL,848180190009
B0DH72RY8H,VOT35,392640000019
B00V4R7GVY,YL79V,630492009019
B00V4R7GVY,KR7PE,630492009019
B00V4R7GVY,VOT35,630492009019
B09Y2HZ4N2,VOT35,630312000000
B06XWS76ZB,VOT35,630312000000
B0027AECOG,VOT35,442199990019
B075B4KF3D,NH7IV,960390919019
B075B4KF3D,VOT35,960390919019
B0C6CB2HRH,VOT35,950662000000
B0D7NJ6DXY,VOT35,392640000019
B07BFKXDJ4,VOT35,848180110000
B07BFKXDJ4,ZK7XL,848180110000
B09PVNPHNS,VOT35,630800000019
B0026ZPKFM,VOT35,848180110000
B000BDB8F2,7T7I3,731815950011
B000BDB8F2,VOT35,731815950011
B09NMRCX15,XN7CM,481940001900
B09NMRCX15,VOT35,481940001900
B000BHT5OE,VOT35,420100000000
B08CCGK1G4,VOT35,420100000000
B0CPB95R4X,HD7R9,950300950000
B000KE2RN4,9D7CA,830241100019
B000KE2RN4,VOT35,830241100019
B0B47YRHVY,VOT35,848180190009
B0CY9N7PWT,VOT35,630221000019
B0CQ1523XW,YE7MB,392690979018
B0CQ1523XW,VOT35,392690979018
B01ADBBHZ2,VOT35,852380900000
B01ADBBHZ2,ADPXP,852380900000
B09YDGPPTD,VOT35,950300210000
B09YDGPPTD,1R7KC,950300210000
B0021UDK3Q,HD7V9,852349200000
B0CHBJR3BY,VOT35,630392900012
B078SL8R2Q,VOT35,950662000000
B00BCIUIPG,VOT35,391810100011
B00X7X2R3A,VOT35,482010300000
B08DVFLT5P,VOT35,392690979018
B09PWZHS7Y,VOT35,830250000000
B07SB1G6KR,24ALS,630392900012
B07SB1G6KR,VOT35,630392900012
B0BZ69ZZVV,VOT35,950300490000
B003R7YIAG,VOT35,401699970019
B000BOAG0O,VOT35,820240000000
B0BWZ185SK,VOT35,910521000000
B06XPNSQ86,VOT35,844180000019
B0007M0CGS,VOT35,482390859900
B01GCRAVT4,VOT35,848180110000
B01GCRAVT4,Z27QO,848180110000
B0DDCCTPD6,VOT35,700719800022
B075MY7ZP2,VOT35,950790000000
B000Y909RG,VOT35,420100000000
B0CBVDW94N,VOT35,950691900000
B000HHQHWG,VOT35,560900000000
B07HRM2SLL,VOT35,950730000000
B0002E3AOW,VOT35,852210000000
B0009VLFHW,VOT35,830241100019
B08X248ZV7,VOT35,392640000019
B07VN9S33G,VOT35,640411000000
B075GCS9FF,HD7V9,852349200000
B07D58Y2VL,VOT35,852349200000
B004T3KFWC,VOT35,830140110000
B004T3KFWC,8Z790,830140110000
B07FKBGQPL,VOT35,848180110000
B0BHBK77G2,CJAUP,630312000000
B0BHBK77G2,VOT35,630312000000
B09452JTNV,VOT35,830140190019
B00DJR9X40,VOT35,392690979018
B00CAJ8Y52,8N7VO,482390859900
B00CAJ8Y52,VOT35,482390859900
B01LYZL1BU,VOT35,392640000019
B01LYZL1BU,1Q7TI,392640000019
B0046UDWXW,QM7FR,482050000000
B0046UDWXW,VOT35,482050000000
B00004I9RL,ADPXP,852349200000
B000GFLEX6,VOT35,852349200000
B07TMRRFTD,P18E2,852349200000
B0001P0CN4,Y07TA,820320000011
B00LDYL1R8,VOT35,950730000000
B000COH1BK,ZK7XL,848180190009
B000COH1BK,VOT35,848180190009
B07CZ26SYT,Y07TA,950300950000
B01N26KRP9,VOT35,630392900012
B0D1QZGCXM,VOT35,870899979929
B07FP5WYW5,HG7OC,842139259000
B07FP5WYW5,VOT35,842139259000
B0000AVZV6,VOT35,920890000000
B01DF316EW,VOT35,960390919019
B0007TC9LW,S37M6,830590000000
B09T76B28G,VOT35,950699100000
B01N3OTD4L,VOT35,482010300000
B01N3OTD4L,YR7IL,482010300000
B0017TI3J8,VOT35,950420009000
B0BSG1MZRL,Y07TA,950300690000
B00DT0OZPO,VOT35,820559800019
B00DT0OZPO,NBJBD,820559800019
B0CLBMY2KJ,VOT35,630790980019
B006E18JJ8,2Q7I8,482010900019
B006E18JJ8,VOT35,482010900019
